X_u,Y_u,Z_u,RxTime_s
-2699949.14214735,-4293320.444539868,3854821.910950151,348227.0
-2699948.1578393364,-4293315.043826417,3854820.725321073,348228.0
-2699945.359801922,-4293315.9786402555,3854818.717227355,348229.0
-2699944.5580183584,-4293323.405679347,3854818.268070983,348230.0
-2699941.0806489666,-4293322.57982324,3854820.188505316,348231.0
-2699942.9298051815,-4293324.433727474,3854820.9585876185,348232.0
-2699942.6998173106,-4293322.887705722,3854817.497368763,348233.0
-2699941.265418367,-4293324.587423953,3854820.5189163415,348234.0
-2699938.9343934185,-4293320.941033961,3854817.2587590246,348235.0
-2699938.696942657,-4293326.906518032,3854815.6468453277,348236.0
-2699937.6530608856,-4293324.673166517,3854815.0605099127,348237.0
-2699937.8138551475,-4293325.073371181,3854815.165229782,348238.0
-2699939.2303943955,-4293330.391736003,3854814.615052511,348239.0
-2699933.614980148,-4293327.056864495,3854809.774543513,348240.0
-2699938.596261193,-4293332.819868728,3854814.6898745717,348241.0
-2699939.1230381927,-4293331.065724798,3854813.3236299492,348242.0
-2699932.6708852113,-4293333.998485679,3854811.7959234724,348243.0
-2699936.057802889,-4293339.52685852,3854812.095623028,348244.0
-2699935.592519931,-4293344.205612071,3854814.472844095,348245.0
-2699928.86526996,-4293341.346185081,3854809.2569324262,348246.0
-2699930.77254255,-4293341.828160889,3854813.2124874233,348247.0
-2699929.3631661166,-4293342.9811730655,3854809.051368449,348248.0
-2699925.9465191066,-4293341.808151249,3854807.6337142717,348249.0
-2699928.833709692,-4293339.604597256,3854807.070013766,348250.0
-2699925.7713454147,-4293343.442268865,3854807.998787158,348251.0
-2699923.1399877314,-4293345.838330061,3854807.550099016,348252.0
-2699923.725572488,-4293344.211637781,3854804.8383855117,348253.0
-2699923.5970474626,-4293347.608025353,3854805.871291549,348254.0
-2699921.8091387837,-4293349.807528192,3854807.876036287,348255.0
-2699918.266672969,-4293350.071328141,3854806.6133728423,348256.0
-2699917.581387049,-4293349.724634887,3854809.3604781255,348257.0
-2699920.378175835,-4293355.370895667,3854810.7105241013,348258.0
-2699920.6174513567,-4293355.855474827,3854807.6297288253,348259.0
-2699921.7153226365,-4293359.692064651,3854808.432148713,348260.0
-2699921.5036025164,-4293359.973959204,3854809.9239405114,348261.0
-2699919.7945420286,-4293362.549716798,3854813.3412933946,348262.0
-2699919.5814659637,-4293362.622082978,3854812.9883952164,348263.0
-2699916.1239331877,-4293361.653490281,3854809.993016566,348264.0
-2699915.0402528406,-4293365.0449874075,3854816.407832422,348265.0
-2699912.641331083,-4293361.471935056,3854802.0456844275,348266.0
-2699912.0468389383,-4293363.831160921,3854804.931388598,348267.0
-2699910.4285057765,-4293365.031604877,3854806.878748674,348268.0
-2699906.3273575557,-4293367.525767005,3854806.874803568,348269.0
-2699904.834994742,-4293365.93585097,3854806.622932834,348270.0
-2699902.9386369474,-4293366.760147066,3854804.5083567244,348271.0
-2699905.2039594543,-4293368.03580124,3854805.968351578,348272.0
-2699902.98306752,-4293373.998421171,3854806.8596929987,348273.0
-2699901.3274571854,-4293371.665005898,3854802.998594646,348274.0
-2699899.647396976,-4293376.748597061,3854806.4843513933,348275.0
-2699899.879653756,-4293373.498399479,3854803.876278146,348276.0
-2699898.525973112,-4293371.7096169,3854803.345656518,348277.0
-2699895.584152331,-4293371.631095874,3854803.498840064,348278.0
-2699895.5382641335,-4293376.582282558,3854808.995119191,348279.0
-2699894.161614197,-4293377.441862217,3854805.541886464,348280.0
-2699893.901067486,-4293378.529390368,3854805.1495348746,348281.0
-2699890.4490081123,-4293375.353871898,3854806.620056127,348282.0
-2699886.602146152,-4293373.718373915,3854799.3010795387,348283.0
-2699885.6308503347,-4293377.401417125,3854803.0223362893,348284.0
-2699885.585696862,-4293378.714686651,3854801.0362399695,348285.0
-2699884.0738104223,-4293377.56694211,3854800.048453153,348286.0
-2699883.805582087,-4293383.007070903,3854801.248419566,348287.0
-2699882.977489536,-4293385.702398158,3854805.771404452,348288.0
-2699879.6438198653,-4293379.620924878,3854801.517026517,348289.0
-2699881.380099256,-4293383.336837901,3854804.4330624044,348290.0
-2699881.320311734,-4293382.763605182,3854800.792903123,348291.0
-2699879.248668712,-4293386.657675521,3854801.2298326567,348292.0
-2699877.403382499,-4293388.341964784,3854806.140584554,348293.0
-2699875.477107914,-4293386.472897249,3854800.0259402934,348294.0
-2699877.041147281,-4293388.134638663,3854793.5547513585,348295.0
-2699877.254700175,-4293388.266733085,3854798.473146177,348296.0
-2699875.70059137,-4293389.681450044,3854796.604240391,348297.0
-2699873.9588384465,-4293387.678007718,3854794.5787338996,348298.0
-2699873.8790550074,-4293391.9308476085,3854796.2717992687,348299.0
-2699868.3599509066,-4293393.204497571,3854798.537846938,348300.0
-2699867.4569441294,-4293393.769350703,3854796.2901188973,348301.0
-2699867.0305667114,-4293396.382589111,3854797.2295246674,348302.0
-2699864.9450504,-4293396.651994304,3854794.6015832205,348303.0
-2699864.1143347565,-4293395.450819325,3854791.128362435,348304.0
-2699864.187049322,-4293399.370920731,3854795.560820413,348305.0
-2699864.6957590203,-4293400.781585449,3854795.7353742993,348306.0
-2699861.728138414,-4293403.040430392,3854799.6708209356,348307.0
-2699861.011199818,-4293400.99264785,3854800.0622172323,348308.0
-2699859.2929102383,-4293402.531259389,3854799.617183064,348309.0
-2699857.789934679,-4293399.68097782,3854798.015308341,348310.0
-2699858.8855425026,-4293402.344145962,3854801.13631229,348311.0
-2699858.4267625045,-4293399.441763772,3854803.153448675,348312.0
-2699855.847592805,-4293403.114400053,3854801.2373402608,348313.0
-2699852.6748087863,-4293406.442297566,3854801.1512046643,348314.0
-2699850.207820334,-4293406.016154087,3854797.45567034,348315.0
-2699852.9245116925,-4293408.396425009,3854798.474973637,348316.0
-2699850.6347251465,-4293411.297286703,3854796.694371465,348317.0
-2699845.8559573735,-4293419.377332666,3854796.0347276987,348318.0
-2699843.622595208,-4293416.152435557,3854799.7751149605,348319.0
-2699841.3457273035,-4293414.379819109,3854801.1475794464,348320.0
-2699842.253183381,-4293414.32968916,3854799.50803673,348321.0
-2699840.18488274,-4293413.955180334,3854796.2089109244,348322.0
-2699839.4418548835,-4293409.651717314,3854794.2386754174,348323.0
-2699839.011581909,-4293411.658984366,3854795.911506582,348324.0
-2699837.6557771093,-4293413.286220262,3854794.173339515,348325.0
-2699837.3285995643,-4293416.447495595,3854795.479204676,348326.0
-2699832.4868529798,-4293415.057626745,3854796.535681133,348327.0
-2699831.543865291,-4293415.038485583,3854799.3245536205,348328.0
-2699832.1562248957,-4293417.211241821,3854798.2117065196,348329.0
-2699832.5122064273,-4293416.7436270695,3854797.166780346,348330.0
-2699831.065356104,-4293414.099330136,3854792.5644602864,348331.0
-2699828.420847074,-4293416.2156368755,3854793.2072093864,348332.0
-2699823.240351515,-4293415.199206311,3854792.5625474034,348333.0
-2699826.5365241575,-4293421.286412417,3854799.8506024657,348334.0
-2699820.854338995,-4293420.900618191,3854803.492504042,348335.0
-2699819.312058854,-4293422.322642279,3854804.8820364326,348336.0
-2699822.3310268614,-4293425.6167048905,3854806.2031011535,348337.0
-2699816.820313853,-4293424.905880682,3854808.289235097,348338.0
-2699815.653565555,-4293424.414700673,3854804.5091787125,348339.0
-2699818.4167186352,-4293428.827972442,3854804.379019713,348340.0
-2699817.030277278,-4293429.966008236,3854804.681549106,348341.0
-2699813.9827828715,-4293430.092132229,3854804.8409280954,348342.0
-2699814.6226450936,-4293425.724680515,3854805.1019859184,348343.0
-2699813.196510875,-4293428.435533676,3854806.8761585476,348344.0
-2699810.861932182,-4293426.962208849,3854804.496546952,348345.0
-2699814.1222251877,-4293429.93173,3854804.575240492,348346.0
-2699812.1159084816,-4293429.045951721,3854804.512542009,348347.0
-2699812.677315895,-4293435.522592747,3854806.7371017435,348348.0
-2699810.4370861696,-4293436.660798657,3854803.1689691585,348349.0
-2699805.508077436,-4293434.286635953,3854801.701812643,348350.0
-2699802.035072827,-4293436.706214648,3854803.9231643053,348351.0
-2699800.428395062,-4293435.143268574,3854805.2419814817,348352.0
-2699798.1587771825,-4293431.346519191,3854802.7578676236,348353.0
-2699799.837990191,-4293436.510473209,3854807.648307443,348354.0
-2699798.515733827,-4293436.4165793685,3854806.7376927272,348355.0
-2699798.5836452907,-4293437.257298256,3854805.0257669874,348356.0
-2699798.7352638072,-4293437.583624975,3854806.2167935125,348357.0
-2699794.6949470816,-4293435.015296981,3854805.429938193,348358.0
-2699791.704511448,-4293433.333634997,3854805.007008104,348359.0
-2699789.8763423655,-4293434.7267184695,3854806.208611538,348360.0
-2699788.5316380872,-4293440.622345788,3854812.2250415427,348361.0
-2699785.6141980365,-4293439.223065861,3854813.02931387,348362.0
-2699786.2577241138,-4293441.349530139,3854816.234848301,348363.0
-2699786.468447617,-4293443.503751083,3854819.1997217587,348364.0
-2699782.54496445,-4293441.681441732,3854815.796456851,348365.0
-2699782.5101225763,-4293442.770563214,3854815.7845040704,348366.0
-2699776.712348739,-4293437.13052406,3854812.665809633,348367.0
-2699775.246029649,-4293434.926520281,3854812.2651509508,348368.0
-2699774.4268921553,-4293435.6799415685,3854814.189466592,348369.0
-2699772.511843546,-4293438.357168769,3854813.8540424174,348370.0
-2699771.135875946,-4293436.944239762,3854814.2874520537,348371.0
-2699767.138323318,-4293438.883862184,3854814.0402712887,348372.0
-2699771.1685485956,-4293440.760104212,3854814.9935215805,348373.0
-2699769.9794595735,-4293444.465439735,3854813.205215223,348374.0
-2699769.499184073,-4293453.438083662,3854812.4540370493,348375.0
-2699768.14284612,-4293454.569220844,3854809.767572393,348376.0
-2699768.170468832,-4293452.630168715,3854806.6818678416,348377.0
-2699767.707668937,-4293456.173627325,3854805.7721525067,348378.0
-2699768.196111594,-4293455.157386696,3854801.4778803093,348379.0
-2699771.7048484436,-4293455.6779849455,3854800.472421965,348380.0
-2699771.212843811,-4293453.328411291,3854800.3829282373,348381.0
-2699772.4850933794,-4293454.6502697,3854802.5188898523,348382.0
-2699773.7673607515,-4293457.134326471,3854803.486865853,348383.0
-2699773.622052524,-4293461.126446436,3854806.1269558757,348384.0
-2699773.903894911,-4293462.9521587705,3854808.7515599076,348385.0
-2699700.522482317,-4293412.944474653,3854758.308119086,348386.0
-2699698.033851656,-4293412.759769643,3854755.674758484,348387.0
-2699698.6946696932,-4293414.100793528,3854756.6213290184,348388.0
-2699700.9630557788,-4293419.813420454,3854755.99846078,348389.0
-2699698.61619367,-4293420.236198372,3854754.489040435,348390.0
-2699699.5257717483,-4293420.180364176,3854754.492084213,348391.0
-2699701.197770075,-4293420.975526214,3854754.1814723024,348392.0
-2699699.9922490325,-4293418.148049285,3854753.9185403315,348393.0
-2699698.81512495,-4293420.236979943,3854755.427714529,348394.0
-2699695.98102152,-4293422.3808279205,3854756.9540816327,348395.0
-2699690.8660303373,-4293420.408420891,3854751.792200747,348396.0
-2699689.305087712,-4293419.652716693,3854753.6438108883,348397.0
-2699683.827885042,-4293416.100148845,3854754.3284779172,348398.0
-2699689.886619357,-4293421.215795613,3854752.9265691377,348399.0
-2699683.1405890826,-4293422.364805693,3854750.9974913355,348400.0
-2699680.7063380107,-4293423.152350453,3854750.2231890936,348401.0
-2699680.6960954424,-4293423.415440399,3854750.696355122,348402.0
-2699672.5826083506,-4293418.539871788,3854741.8130898606,348403.0
-2699681.111643313,-4293427.514849254,3854758.70758365,348404.0
-2699676.7437446327,-4293427.099693321,3854751.840466183,348405.0
-2699676.890686945,-4293425.697394636,3854751.122517454,348406.0
-2699676.433897683,-4293427.428457168,3854754.3303881576,348407.0
-2699672.571558038,-4293420.962574737,3854754.3490460473,348408.0
-2699673.8907874627,-4293423.875577351,3854759.1845905143,348409.0
-2699675.5943867485,-4293426.661231366,3854762.1903247265,348410.0
-2699673.3439369216,-4293427.816623101,3854763.93181959,348411.0
-2699670.584892342,-4293427.459132728,3854764.7149215513,348412.0
-2699672.737755609,-4293433.345343593,3854769.048263164,348413.0
-2699671.0579365627,-4293433.7582268985,3854771.667165356,348414.0
-2699669.134029689,-4293428.790748253,3854771.538180089,348415.0
-2699665.973647097,-4293422.649685063,3854766.872947497,348416.0
-2699664.631655462,-4293426.980406179,3854770.79036954,348417.0
-2699665.1891338634,-4293430.774264276,3854771.4664477725,348418.0
-2699662.4698834773,-4293430.589057531,3854773.7958110464,348419.0
-2699658.5511796977,-4293427.397654699,3854772.5435423823,348420.0
-2699660.8182006185,-4293431.303670202,3854774.5849652947,348421.0
-2699658.8233932196,-4293428.463375375,3854769.816770316,348422.0
-2699659.7982235258,-4293429.194342058,3854772.447726443,348423.0
-2699658.0639005853,-4293427.09372272,3854773.5695218425,348424.0
-2699654.36202074,-4293419.9210544145,3854771.527563597,348425.0
-2699654.9103691084,-4293422.128632594,3854772.8077876344,348426.0
-2699657.4256323,-4293426.198439694,3854775.7641249457,348427.0
-2699658.8536711675,-4293428.7367209615,3854781.3836292806,348428.0
-2699657.6567589706,-4293426.629160608,3854781.616492108,348429.0
-2699655.8258007304,-4293427.050882372,3854785.1858737133,348430.0
-2699649.813924668,-4293422.372035747,3854783.705398648,348431.0
-2699649.6218104637,-4293424.460118325,3854783.7095698463,348432.0
-2699649.1046443684,-4293422.860670687,3854784.4802528857,348433.0
-2699642.2303299964,-4293420.107845928,3854781.8162798113,348434.0
